"country","year","current_account_balance_pct_gdp","govt_gross_debt_pct_gdp","population_millions","unemployment_rate_pct","gdp_per_capita_ppp","gdp_growth_pct","inflation_avg_cpi_pct","inflation_change_pct","region","ihs_inflation","ihs_unemployment","ihs_debt","ihs_gdp_growth"
"Samoa",2018,0.801,49.405,0.2,8.7,5600.58,-0.61,3.683,2.337,"Emerging Asia",2.01481568061695,2.85975690734739,4.59330122164193,-0.57738089164915
"Solomon Islands",2018,-2.96,7.879,0.653,15.982,2311.14,2.745,3.475,2.972,"Emerging Asia",1.95882966980188,3.46558759914181,2.7613512113639,1.73456749781209
"Sri Lanka",2018,-2.962,83.585,21.67,4.4,13753.05,2.31,4.273,-2.307,"Emerging Asia",2.15888261330844,2.18742176068697,5.11904704033505,1.57425853075038
"Thailand",2018,5.62,41.941,69.428,1.1,18101.52,4.223,1.065,0.4,"Emerging Asia",0.926596918614483,0.950346929821134,4.42955314141869,2.14742542249953
"Timor-Leste",2018,-12.071,9.216,1.253,4.492,3132.18,-0.69,2.294,1.771,"Emerging Asia",1.56788355897045,2.2076107933087,2.91701881236336,-0.644455004844934
"Tonga",2018,-6.31,45.9,0.1,5.935,5809.55,0.241,6.782,-0.419,"Emerging Asia",2.61281074956027,2.48103720743635,4.51973093932322,0.238726025994863
"Tuvalu",2018,60.922,11.858,0.011,3.775,4123.87,1.387,2.16,-1.927,"Emerging Asia",1.51298253639058,2.03864622130687,3.16792314295079,1.13040264885119
"Vanuatu",2018,3.304,45.261,0.285,12,2743.8,2.9,2.381,-0.686,"Emerging Asia",1.60210547124576,3.17978543769988,4.50571492980744,1.7863401998169
"Viet Nam",2018,1.895,43.514,94.666,2.19,9661.29,7.465,3.54,0.0190000000000001,"Emerging Asia",1.97665165191078,1.52551465382323,4.4663619126634,2.70782893790389
"Bangladesh",2019,-1.278,31.951,163.046,9.634,5815.38,7.882,5.475,-0.308000000000001,"Emerging Asia",2.40157712216994,2.96112843098911,4.15759545991697,2.76172886940246
"Bhutan",2019,-19.187,99.737,0.738,2.72,12409.57,4.648,2.813,-0.848,"Emerging Asia",1.75759229540019,1.72597560583918,5.29570903309545,2.24096033000731
"Brunei Darussalam",2019,6.636,2.575,0.451,6.82,59660.2,3.869,-0.391,-1.416,"Emerging Asia",-0.38166612042752,2.61833873909929,1.67473088521381,2.06244075194511
"Cambodia",2019,-7.993,20.835,16.079,9,6078.94,7.937,1.944,-0.516,"Emerging Asia",1.41830731204081,2.89344398588587,3.73035685641638,2.76862764116453
"China",2019,0.718,60.404,1410.08,5.2,15893,5.951,2.905,0.812,"Emerging Asia",1.78796889863668,2.35092571975091,4.7942710200529,2.48369212962625
"Fiji",2019,-12.83,48.954,0.896,4.5,13580.56,-0.581,1.773,-2.308,"Emerging Asia",1.33725274418461,2.20934770861533,4.58413256496913,-0.552464405027683
"India",2019,-0.866,75.04,1383.11,2.89,6617.13,3.871,4.769,1.355,"Emerging Asia",2.26609909877385,1.78307526002133,5.01121287937649,2.06294111328337
"Indonesia",2019,-2.706,30.563,266.912,5.18,11976.45,5.019,2.822,-0.469,"Emerging Asia",1.76060263275025,2.34714175050764,4.11320483836437,2.31615775655572
"Kiribati",2019,39.996,18.959,0.118,9.442,2528.35,3.264,-1.813,-2.377,"Emerging Asia",-1.35673673114884,2.94110749975507,3.63612072813037,1.8987812566262
"Lao PDR",2019,-7.03,69.129,7.212,12.875,7780.34,4.652,3.323,1.283,"Emerging Asia",1.91592298060982,3.24993938016347,4.92917381499251,2.24180131784826
"Malaysia",2019,3.498,57.083,32.523,3.275,27913.55,4.413,0.663,-0.306,"Emerging Asia",0.622091685054658,1.9019985645199,4.73773024392372,2.19029879531445
"Maldives",2019,-26.613,78.788,0.372,9.532,28113.46,7.298,1.326,-0.0409999999999999,"Emerging Asia",1.09420453159914,2.95054196783984,5.05994815267539,2.68540869362875
"Marshall Islands",2019,-31.276,25.224,0.044,8.644,5005.16,10.358,-0.11,-0.912,"Emerging Asia",-0.109779365920543,2.85334183160675,3.92133579861679,3.03322841907754
"Micronesia, Fed. Sts.",2019,16.112,19.794,0.098,5.962,3528.09,3.82,2.209,1.169,"Emerging Asia",1.53337842103064,2.48551336478959,3.67916350887235,2.05010558352926
"Mongolia",2019,-15.216,66.837,3.297,10,12214.53,5.602,7.32,0.512,"Emerging Asia",2.68839090083752,2.99822295029797,4.89545995893949,2.42414356403605
"Myanmar",2019,-2.827,38.753,52.832,4,4848.56,6.75,8.627,2.683,"Emerging Asia",2.85138628126428,2.0947125472611,4.35052177862527,2.60813203650287
"Nauru",2019,4.6,59.57,0.012,10.3,8287.38,8.487,4.212,18.638,"Emerging Asia",2.14488760351287,3.02763927935327,4.78036971537499,2.83513564592278
"Nepal",2019,-6.929,34.03,28.832,7.186,3922.08,6.657,4.639,0.492,"Emerging Asia",2.23906557551494,2.67008842489102,4.22060548103858,2.59441031374399
"Palau",2019,-30.772,30.487,0.018,8.046,15429.28,1.357,0.438,-2.003,"Emerging Asia",0.425082149757332,2.78216178751677,4.11071640954929,1.11273207086606
"Papua New Guinea",2019,14.769,40.593,8.601,6.625,3792.9,4.48,3.892,-0.52,"Emerging Asia",2.06818032251962,2.58964547035563,4.39689450220392,2.20499988643846
"Philippines",2019,-0.809,36.973,107.29,5.1,8983.41,6.119,2.392,-2.918,"Emerging Asia",1.60635661219364,2.33186371852127,4.30351792880257,2.51115693246183
"Samoa",2019,2.839,44.291,0.204,11,5733.05,4.453,2.189,-1.494,"Emerging Asia",1.52509920826229,3.09310219505083,4.48405609330618,2.19910090764186
"Solomon Islands",2019,-9.511,7.87,0.67,8.5,2291.99,1.749,1.635,-1.84,"Emerging Asia",1.26738861591218,2.83665572896893,2.76021738756556,1.3254015210764
"Sri Lanka",2019,-2.071,82.594,21.803,4.8,13639.02,-0.22,4.304,0.0310000000000006,"Emerging Asia",2.16592241855462,2.2724413273866,5.10712086459558,-0.218262907439882
"Thailand",2019,7.033,41.063,69.626,1,18431.95,2.115,0.706,-0.359,"Emerging Asia",0.657575029663275,0.881373587019543,4.40840288533352,1.49391312992712
"Timor-Leste",2019,18.434,9.398,1.271,11.1,3689.44,2.075,0.892,-1.402,"Emerging Asia",0.802908743558705,3.10211519705688,2.93646267724857,1.47668204406489
"Tonga",2019,-0.821,41.321,0.1,14.4,5855.74,0.706,3.286,-3.496,"Emerging Asia",1.90520600292985,3.36157884535565,4.41466441303847,0.657575029663275
"Tuvalu",2019,-22.174,11.537,0.011,4.686,4675.64,13.822,3.492,1.332,"Emerging Asia",1.96352037731292,2.24892193094768,3.14057942630118,3.32071471895684
"Vanuatu",2019,7.812,45.096,0.292,5,2769.05,3.241,2.713,0.332,"Emerging Asia",1.72355740442023,2.31243834127275,4.50206364039906,1.89202200958581
"Viet Nam",2019,3.76,40.765,96.484,2.17,10176.85,7.359,2.795,-0.745,"Emerging Asia",1.751545886159,1.51717578163745,4.40112145735786,2.69365598100077
"Bangladesh",2020,-1.454,34.509,164.689,9.829,6058.06,3.448,5.648,0.173,"Emerging Asia",2.43219513893105,2.98106213705551,4.23457720443102,1.95133599131121
"Bhutan",2020,-14.79,114.939,0.745,5.03,11986.7,-2.455,3.048,0.235,"Emerging Asia",1.83351708521006,2.31830491744376,5.43756765653505,-1.63038765332723
"Brunei Darussalam",2020,4.279,2.857,0.442,7.3,61592.94,1.134,1.94,2.331,"Emerging Asia",1.4164760993064,2.68568016777615,1.77222894227895,0.97302556935084
"Cambodia",2020,-2.509,25.543,16.338,6.34,5769.7,-3.556,2.938,0.994,"Emerging Asia",1.79865583883874,2.5461882994694,3.9338934411726,-1.98099213393549
"China",2020,1.674,70.137,1412.12,5.2,16225.86,2.242,2.492,-0.413,"Emerging Asia",1.64425591591058,2.35092571975091,4.94364847016829,1.54690401710356
"India",2020,0.898,88.427,1396.39,3.057,6175.54,-5.778,6.165,1.396,"Emerging Asia",2.51854904733726,1.8363189690111,5.17535650393144,-2.45461037204163
"Indonesia",2020,-0.419,39.747,270.204,7.07,11586.17,-2.066,2.031,-0.791,"Emerging Asia",1.45741375981136,2.65397205991104,4.37583975503934,-1.4727678759638
"Kiribati",2020,31.843,17.196,0.119,5.9,2473.7,-0.562,2.553,4.366,"Emerging Asia",1.66673697745233,2.47520521940257,3.53866835360253,-0.535968341820251
"Lao PDR",2020,-1.248,78.741,7.319,7.7,7632.89,-0.435,5.104,1.781,"Emerging Asia",2.33263308585563,2.73855765013714,5.05935148521887,-0.422332669526361
"Malaysia",2020,4.166,67.693,32.447,4.525,26452.16,-5.457,-1.139,-1.802,"Emerging Asia",-0.976328486485473,2.21475666359929,4.90818451057871,-2.398337799425
"Maldives",2020,-34.756,154.245,0.378,16.12,18550.31,-32.909,-1.594,-2.92,"Emerging Asia",-1.24579904042392,3.47416860943516,5.73169993568926,-4.18712411703542
"Marshall Islands",2020,14.989,21.762,0.044,9.583,4885.06,-2.846,-0.658,-0.548,"Emerging Asia",-0.617919597577233,2.95584913284154,3.77383998131654,-1.768588680029
"Micronesia, Fed. Sts.",2020,-5.876,21.525,0.097,11.4,3504.8,-1.87,0.964,-1.245,"Emerging Asia",0.855687285127112,3.12867867763828,3.76290137200322,-1.38393897454109
"Mongolia",2020,-5.067,83.392,3.358,7,11447.15,-4.558,3.735,-3.585,"Emerging Asia",2.02835244770979,2.64412076105863,5.11673550948942,-2.22185301881103
"Myanmar",2020,-3.528,40.585,53.199,5.9,4757.39,-1.2,5.725,-2.902,"Emerging Asia",2.44553152902121,2.47520521940257,4.39669746425864,-1.01597313417969
"Nauru",2020,2.527,56.269,0.012,6.835,8289.75,1.982,1.886,-2.326,"Emerging Asia",1.39145904081728,2.62051254439275,4.72336989203352,1.43555652883452
"Nepal",2020,-1.013,43.307,29.349,13.127,3761.8,-2.37,6.15,1.511,"Emerging Asia",2.51614449616459,3.26926601625074,4.46159473672911,-1.59783760243631
"Palau",2020,-47.171,52.364,0.018,70,14462.16,-7.04,0.702,0.264,"Emerging Asia",0.65430426016614,4.94169343911329,4.65145767511891,-2.64976183440609
"Papua New Guinea",2020,14.061,48.68,8.781,6.7,3597.73,-3.167,4.872,0.98,"Emerging Asia",2.28702145930947,2.60077792005721,4.57852092868757,-1.86997399447613
"Philippines",2020,3.201,51.644,108.77,10.4,8017.74,-9.518,2.393,0.00099999999999989,"Emerging Asia",1.6067422542014,3.03725640436464,4.63761492436782,-2.94908018529411
"Samoa",2020,0.632,43.186,0.202,6.944,5622.27,-3.108,1.48,-0.709,"Emerging Asia",1.18361776447006,2.6361699587575,4.45879756832639,-1.85205683557136
"Solomon Islands",2020,-1.631,13.516,0.687,17.623,2159.46,-3.383,2.964,1.329,"Emerging Asia",1.80700036394134,3.56315604857897,3.29838704509804,-1.93307138037126
"Sri Lanka",2020,-1.404,96.725,21.919,5.5,12939.44,-4.625,4.569,0.265,"Emerging Asia",2.2242075825436,2.40605912529802,5.26504580168002,-2.23611118635888
"Thailand",2020,4.183,49.42,69.8,1.7,17273.54,-6.05,-0.847,-1.553,"Emerging Asia",-0.768949922924532,1.30082042684065,4.59360472640886,-2.49996665447642
"Timor-Leste",2020,-12.977,10.109,1.29,10,4951.54,-7.241,0.488,-0.404,"Emerging Asia",0.470453023184308,2.99822295029797,3.00901074637271,-2.67764082725071
"Tonga",2020,-5.329,43.62,0.1,15.513,5889.54,0.489,0.423,-2.863,"Emerging Asia",0.411304670959598,3.43586278701417,4.46879430737348,0.471351545364269
"Tuvalu",2020,16.35,12.267,0.011,7.109,4458.37,-4.275,1.859,-1.633,"Emerging Asia",1.37873984282204,2.65941924420509,3.20171714385803,-2.1593382535751
"Vanuatu",2020,-6.087,48.024,0.302,13.24,2543.59,-4.992,5.346,2.633,"Emerging Asia",2.37813066498835,3.27781283602734,4.5649564474072,-2.31086820410872
"Viet Nam",2020,4.349,41.071,97.583,2.48,10350.78,2.867,3.22,0.425,"Emerging Asia",1.88581216171741,1.63977761088853,4.40859763121954,1.7755274530525
"Bangladesh",2021,-1.099,35.614,166.657,2.01,6406.93,6.939,5.558,-0.0899999999999999,"Emerging Asia",2.41638187672269,1.44809868768721,4.2660830466785,2.63545701341694
"Bhutan",2021,-11.154,123.276,0.753,4.8,11480.67,-3.293,8.211,5.163,"Emerging Asia",2.80230951275983,2.2724413273866,5.50758937482152,-1.90724198780776
"Brunei Darussalam",2021,11.21,2.514,0.441,4.91,60762.36,-1.591,1.733,-0.207,"Emerging Asia",1.31743239563018,2.29463339583949,1.65241810244651,-1.24420366930666
"Cambodia",2021,-30.969,26.327,16.592,11.225,5856.91,3.09,2.921,-0.0170000000000003,"Emerging Asia",1.79316394121273,3.11326885215084,3.9641027067354,1.84652915841577
"China",2021,1.987,71.836,1412.6,5.1,17590.9,8.45,0.918,-1.574,"Emerging Asia",0.822186494829641,2.33186371852127,4.96758136595095,2.83079665324582
"Fiji",2021,-15.9,83.252,0.906,9,10589.08,-4.881,0.156,2.751,"Emerging Asia",0.15537409447697,2.89344398588587,5.11505540157951,-2.28882942322831
"India",2021,-1.222,83.487,1407.56,5.667,6720.14,9.69,5.506,-0.659,"Emerging Asia",2.40713187161022,2.43550225119213,5.11787397734203,2.96689355284272
"Indonesia",2021,0.296,41.14,272.249,6.49,11924.96,3.703,1.561,-0.47,"Emerging Asia",1.2281305019314,2.56929296249439,4.41027574259025,2.02004308765326
"Kiribati",2021,6.994,14.095,0.121,7.075,2641.34,8.523,2.054,-0.499,"Emerging Asia",1.46752744289851,2.65467206098091,3.34022331081122,2.83933949779835
"Lao PDR",2021,2.409,95.947,7.425,10.4,7679.38,2.061,3.754,-1.35,"Emerging Asia",2.0332547592774,3.03725640436464,5.25697029184754,1.47058736384582
"Malaysia",2021,3.885,69.153,32.576,4.65,27216.26,3.298,2.477,3.616,"Emerging Asia",1.63865512183807,2.24138091035929,4.92952089545743,1.9086938381892
"Maldives",2021,-8.409,119.919,0.384,9.175,25119.82,37.687,0.213,1.807,"Emerging Asia",0.211421421120496,2.91258623603973,5.47998107954597,4.32263835942114
"Marshall Islands",2021,22.516,20.142,0.044,4.346,4900.19,1.112,2.247,2.905,"Emerging Asia",1.54893886272375,2.17538385718222,3.69657001760836,0.958394953129592
"Micronesia, Fed. Sts.",2021,2.185,17.027,0.096,8.699,3655.51,3.013,1.772,0.808,"Emerging Asia",1.33676137520311,2.85964271019717,3.52880869738514,1.82254942345039
"Mongolia",2021,-13.793,67.728,3.41,8.1,11455.74,1.637,7.359,3.624,"Emerging Asia",2.69365598100077,2.78880004092018,4.9087013607625,1.26843168474816
"Myanmar",2021,-0.296,61.286,53.55,15.2,4230.6,-10.486,3.642,-2.083,"Emerging Asia",2.00401635112816,3.41552292004247,4.80876516641671,-3.04545413222204
"Nauru",2021,3.797,20.521,0.012,7.652,8716.87,7.207,1.077,-0.809,"Emerging Asia",0.934786501989022,2.73235677259433,3.71518907173513,2.67297874106029
"Nepal",2021,-7.701,43.285,30.035,8.694,3853.68,4.838,3.599,-2.551,"Emerging Asia",1.9925680865603,2.85907153003058,4.46108674211703,2.28016233175985
"Palau",2021,-43.252,70.678,0.018,9.232,12492.24,-13.362,-0.481,-1.183,"Emerging Asia",-0.464153467361705,2.918743313441,4.95133157355264,-3.28695932881631
"Papua New Guinea",2021,13.272,52.576,11.782,14.7,2660.47,-0.78,4.483,-0.389,"Emerging Asia",2.20565323718247,3.3821495971315,4.65549735105828,-0.716974594095005
"Philippines",2021,-1.508,57.005,110.2,7.783,8365.95,5.715,3.927,1.534,"Emerging Asia",2.07685368370836,2.74919083989098,4.73636308822425,2.44380939628101
"Solomon Islands",2021,-5.275,15.936,0.704,9.014,2160.99,2.564,-0.108,-3.072,"Emerging Asia",-0.107791142405273,2.89498884064655,3.46271085306983,1.67074137315907
"Sri Lanka",2021,-3.71,102.74,22.156,5.1,13250.63,3.512,5.954,1.385,"Emerging Asia",2.48418915462092,2.33186371852127,5.32537238907582,1.96901191086719
"Thailand",2021,-2.028,58.337,69.951,1.9,17503.31,1.549,1.231,2.078,"Emerging Asia",1.03566857192302,1.39799836511143,4.75945717304198,1.22163975787703
"Timor-Leste",2021,4.181,6.485,1.31,4.325,5133.22,1.597,3.775,3.287,"Emerging Asia",2.03864622130687,2.17066404005544,2.56853124559847,1.24739225840117
"Tonga",2021,-5.241,47.547,0.1,5.1,5737.5,-2.667,1.414,0.991,"Emerging Asia",1.1460925282801,2.33186371852127,4.55497644211467,-1.70752847077755
"Tuvalu",2021,24.142,11.538,0.011,8.258,4521.17,1.804,6.217,4.358,"Emerging Asia",2.52684091096109,2.80797559291289,3.14066577645076,1.3523816642241
"Vanuatu",2021,-7.986,48.537,0.312,15.2,2421.1,-1.552,2.343,-3.003,"Emerging Asia",1.58729024344796,3.41552292004247,4.57557967660774,-1.22326576830697
"Viet Nam",2021,-2.202,39.003,98.506,3.2,10515.4,2.552,1.837,-1.383,"Emerging Asia",1.3682696463485,1.87986358439691,4.35695004657618,1.6663721998981
"Bangladesh",2022,-4.05,37.863,168.52,1.079,6750.75,7.1,6.15,0.592000000000001,"Emerging Asia",2.51614449616459,0.936146673689435,4.32729590224417,2.65816480695414
"Bhutan",2022,-28.088,117.77,0.76,5.9,11919.15,4.826,5.935,-2.276,"Emerging Asia",2.48103720743635,2.47520521940257,5.46189877473455,2.27773042005709
"Brunei Darussalam",2022,19.567,2.057,0.442,5.91,59635.95,-1.628,3.683,1.95,"Emerging Asia",2.01481568061695,2.47687492656759,1.46883986887196,-1.26373055043069
"Cambodia",2022,-19.186,25.665,16.843,8.438,6063.99,5.103,5.327,2.406,"Emerging Asia",2.37463118669902,2.82938538764414,3.93865470060697,2.33244079847222
"China",2022,2.251,77.088,1411.75,5.5,18127.56,2.989,1.975,1.057,"Emerging Asia",1.43239890574561,2.40605912529802,5.03813687375088,1.81496220232035
"Fiji",2022,-17.297,91.046,0.912,6.5,12632.84,20.016,4.32,4.164,"Emerging Asia",2.16953706760474,2.5708146780957,5.20454221159113,3.69030255222556
"India",2022,-1.997,81.683,1417.17,6.363,7140.92,6.987,6.653,1.147,"Emerging Asia",2.59381593466028,2.54976543086332,5.09603054972572,2.642280608401
"Indonesia",2022,1.002,40.141,274.859,5.86,12438.6,5.307,4.139,2.578,"Emerging Asia",2.12788508513688,2.46849876836173,4.38570055456095,2.37093447590217
"Kiribati",2022,-2.381,13.301,0.123,20.162,2700.35,3.905,5.346,3.292,"Emerging Asia",2.37813066498835,3.69756125533785,3.28239651024687,2.07141037029318
"Lao PDR",2022,-0.072,134.522,7.477,2.6,7797.81,2.252,22.959,19.205,"Emerging Asia",3.82733113919326,1.68374314399774,5.59488874979204,1.55096993247195
"Malaysia",2022,3.076,65.593,32.652,3.825,29501.73,8.65,3.379,0.902,"Emerging Asia",1.93193688119027,2.0513710412886,4.8766742649759,2.85403111986147
"Maldives",2022,-16.089,110.361,0.391,2.3,28140.85,13.907,2.601,2.388,"Emerging Asia",1.68410206295124,1.57027854348498,5.39692451669947,3.32682961853784
"Marshall Islands",2022,17.514,19.397,0.045,18.1,4828.47,-0.676,3.234,0.987,"Emerging Asia",1.88995615079617,3.58982134929134,3.65892939731929,-0.632894188015378
"Micronesia, Fed. Sts.",2022,8.508,14.573,0.095,4.2,3669.74,-0.864,5.02,3.248,"Emerging Asia",2.31635313994897,2.14211190823691,3.37349278675304,-0.781867789664828
"Mongolia",2022,-13.434,64.489,3.458,6.7,11866.59,5.033,15.153,7.794,"Emerging Asia",3.4124327254071,2.60077792005721,4.85970195480676,2.31888972286706
"Myanmar",2022,-4.603,62.368,53.886,8.8,4037.51,-3.965,18.385,14.743,"Emerging Asia",3.60542110305928,2.87111168610111,4.82626376888464,-2.08618865973515
"Nauru",2022,-0.541,22.169,0.013,8.129,8792.66,2.841,3.552,2.475,"Emerging Asia",1.9799087122891,2.79234706078779,3.7923503931483,1.76692987304056
"Nepal",2022,-12.673,43.101,30.548,15.544,4001.7,5.613,6.261,2.662,"Emerging Asia",2.53380446972713,3.43785499037442,4.45682792738631,2.42607475509051
"Palau",2022,-54.731,68.387,0.018,45.741,12242.08,-1.964,13.188,13.669,"Emerging Asia",3.27388883125455,4.51626169941943,4.91838337992225,-1.42741888671854
"Papua New Guinea",2022,16.718,48.255,12.027,11.625,2740.73,5.165,5.253,0.77,"Emerging Asia",2.36088575785626,3.14814994454817,4.56975397581347,2.34429451869289
"Philippines",2022,-4.517,57.399,111.57,5.4,8888.77,7.57,5.821,1.894,"Emerging Asia",2.46191701224579,2.38801132228465,4.74324993420038,2.72167460153417
"Samoa",2022,-11.316,43.701,0.205,8.766,4868.28,-5.308,8.747,11.757,"Emerging Asia",2.86510961135285,2.86726541658871,4.47064904530662,-2.37111963075107
"Solomon Islands",2022,-14.219,17.252,0.722,15.5,2159.12,2.403,5.507,5.615,"Emerging Asia",2.40731055263392,3.43502616673848,3.5419141678498,1.61059114451184
"Sri Lanka",2022,-0.994,115.536,22.396,5.25,12083.25,-7.824,45.214,39.26,"Emerging Asia",4.50467622242919,2.36032457624344,5.44274807834434,-2.75440228769681
"Thailand",2022,-3.176,60.522,70.078,1.3,17910.14,2.511,6.077,4.846,"Emerging Asia",2.5043601860847,1.0784510589549,4.79622236057323,1.651308713816
"Timor-Leste",2022,8.526,7.901,1.332,3.3,4013.19,3.994,7.005,3.23,"Emerging Asia",2.6448276204667,1.90927401401634,2.76411742346431,2.09325630536368
"Tonga",2022,-6.322,45.35,0.1,15.4,5638.98,-1.962,8.52,7.106,"Emerging Asia",2.83898984640563,3.42856716771906,4.50767889348854,-1.42651104871226
"Tuvalu",2022,4.591,10.066,0.011,3.774,4534.11,0.677,11.54,5.323,"Emerging Asia",3.14083845446761,2.03839012109678,3.00476883097789,0.63372246012117
"Vanuatu",2022,-12.511,44.097,0.323,1.8,2385.68,1.915,6.679,4.336,"Emerging Asia",2.59767316829568,1.35044074027497,4.47966747345454,1.4049630429634
"Viet Nam",2022,-0.022,34.582,99.462,2.32,11260.4,8.124,3.157,1.32,"Emerging Asia",1.86695863836754,1.57822403426577,4.23668947552871,2.79173639581855
"Bangladesh",2023,-0.747,39.794,170.279,8.808,7085.04,6.025,9.016,2.866,"Emerging Asia",2.89520934067755,2.87201455849991,4.37702116223815,2.49588151843595
"Bhutan",2023,-34.541,114.362,0.767,3.5,12352.87,4.644,4.555,-1.38,"Emerging Asia",2.22120992410199,1.96572047164965,5.43253515104329,2.24011865015846
"Brunei Darussalam",2023,19.005,2.329,0.442,4.9,60474.86,1.407,0.37,-3.313,"Emerging Asia",0.362039121240971,2.29263575204241,1.58178068260547,1.14204398942056
"Cambodia",2023,1.32,25.851,17.012,2.082,6304.03,4.998,2.143,-3.184,"Emerging Asia",1.50581720135212,1.4797168843527,3.94587035367321,2.31204603355423
"China",2023,1.496,83.644,1411.4,5.2,19082.24,5.24,0.228,-1.747,"Emerging Asia",0.226069436806525,2.35092571975091,5.11975260914693,2.35845173346293
"Fiji",2023,-4.65,82.727,0.917,5.5,13567.74,8.045,2.3,-2.02,"Emerging Asia",1.57027854348498,2.40605912529802,5.1087297382078,2.78203844353836
"India",2023,-1.206,82.748,1428.63,5.667,7638.1,7.827,5.375,-1.278,"Emerging Asia",2.38344887261794,2.43550225119213,5.10898353444801,2.75478255753052
"Indonesia",2023,-0.114,39.894,277.432,5.32,12945.31,5.048,3.713,-0.426,"Emerging Asia",2.02264693215893,2.37333886505998,4.37953016163784,2.32180872878497
"Kiribati",2023,10.246,11.721,0.125,9.808,2770.49,4.154,9.277,3.931,"Emerging Asia",2.92357768094036,2.97893432425023,3.15634408367635,2.13140177437785
"Lao PDR",2023,-0.26,122.811,7.582,7.7,7974.09,3.697,31.23,8.271,"Emerging Asia",4.13478258134981,2.73855765013714,5.50381034385193,2.01847763321535
"Malaysia",2023,1.202,67.31,33.059,3.625,30210.78,3.68,2.489,-0.89,"Emerging Asia",1.64313808288567,1.99950538154446,4.90251116990554,2.01402928983992
"Maldives",2023,-22.816,118.671,0.397,5.5,28900.89,4.424,2.616,0.0150000000000001,"Emerging Asia",1.68947146465535,2.40605912529802,5.46951989060208,2.19272691983804
"Marshall Islands",2023,11.492,17.655,0.045,7.925,4933.85,3,6.753,3.519,"Emerging Asia",2.60857158691267,2.76712647657799,3.56496730248154,1.81844645923207
"Micronesia, Fed. Sts.",2023,3.327,12.422,0.095,35.3,3702.28,0.766,6.21,1.19,"Emerging Asia",2.52572864430826,4.25723071171199,3.21423250792016,0.705898058909967
"Mongolia",2023,1.231,48.028,3.504,6.03,12531.29,7.023,10.348,-4.805,"Emerging Asia",3.03226698991087,2.49669986381344,4.56503971757686,2.64736822652004
"Myanmar",2023,-6.145,59.275,54.205,6.34,4115.94,2.546,27.1,8.715,"Emerging Asia",3.99302114406738,2.5461882994694,4.77540595851924,1.66418092925976
"Nauru",2023,3.449,20.173,0.013,13.549,8675.44,0.596,6.203,2.651,"Emerging Asia",2.52461515491014,3.30081898914262,3.69810601808019,0.565391901983378
"Nepal",2023,-1.358,40.296,31.081,5.9,3965.8,0.832,7.815,1.554,"Emerging Asia",2.75326061681124,2.47520521940257,4.38955331637639,0.757461506278816
"Palau",2023,-40.798,85.549,0.018,8.3,12340.76,0.8,12.335,-0.853,"Emerging Asia",3.2072269869592,2.8130120727167,5.14227064940109,0.732668256045411
"Papua New Guinea",2023,16.597,52.113,12.278,11.951,2756.72,2.681,2.33,-2.923,"Emerging Asia",1.5821751493307,3.17570793618017,4.64665366074019,1.71243238187043
"Philippines",2023,-2.567,56.607,112.89,4.35,9273.98,5.568,5.978,0.157,"Emerging Asia",2.48815660820418,2.17628041394893,4.72935784278817,2.41815111072689
"Samoa",2023,-4.795,33.426,0.209,8,5165.65,7.99,11.981,3.234,"Emerging Asia",3.17820633175759,2.77647228072372,4.20270489996249,2.77523116946519
"Solomon Islands",2023,-9.767,17.967,0.74,10.143,2168.77,2.95,4.49,-1.017,"Emerging Asia",2.20717610395901,3.01235218804156,3.58245746637078,1.80251535431984
"Thailand",2023,1.276,62.44,70.183,1.2,18218.13,1.872,1.228,-4.849,"Emerging Asia",1.03377561820314,1.01597313417969,4.82741739309758,1.38488171648744
"Timor-Leste",2023,-15.956,11.755,1.351,19.089,3313.22,1.5,8.42,1.415,"Emerging Asia",2.82726477387923,3.64294480675006,3.1592302062126,1.19476321728711
"Tonga",2023,-6.751,41.081,0.1,3.24,5797.68,2.558,10.171,1.651,"Emerging Asia",3.01509564481937,1.89172713644393,4.40884101027161,1.66855900894861
"Tuvalu",2023,2.686,8.287,0.011,2.808,4690.51,3.853,6.205,-5.335,"Emerging Asia",2.52493341966283,1.75591618864848,2.81145585165329,2.05842911162473
"Vanuatu",2023,-4.686,40.447,0.334,31.1,2357.67,2.214,12.041,5.362,"Emerging Asia",3.18318453883357,4.130613374997,4.39329243615058,1.53543850763039
"Viet Nam",2023,5.115,34.028,100.3,2.01,11729.79,5.046,3.253,0.0960000000000001,"Emerging Asia",1.8955540211898,1.44809868768721,4.22054673300069,2.32142001055424
"Bangladesh",2024,-0.808,41.402,172.019,3.321,7519.79,5.7,9.3,0.284000000000001,"Emerging Asia",2.92603963563644,1.91534648684051,4.41662218446154,2.44122070725561
"Bhutan",2024,-12.251,111.393,0.775,8.8,12759.66,4.295,4.898,0.343,"Emerging Asia",2.29223575364538,2.87111168610111,5.40623181648638,2.16388357154022
"Brunei Darussalam",2024,18.611,2.265,0.442,4.9,61917.38,2.385,1.3,0.93,"Emerging Asia",1.0784510589549,2.29263575204241,1.55623313306641,1.60365326984139
"Cambodia",2024,-3.462,26.361,17.182,10.984,6618.12,6.032,2.268,0.125,"Emerging Asia",1.55744412833378,3.09165257724076,3.96539239454612,2.49702701706836
